OBJECTID,Neighborhood Name,Primary Ward,HasData,ORIGINAL_OID,Percent Minority Population,Total Population,Population Under 200% of Poverty,Population for which poverty status is determined,"Percent Non-Working Age (0-17, 65+)",Percent Seniors,Percent Children,Percent Unemployed,KeyField,HeatSeverity,PCTTreeCover,AREASqKm,PopDensity,PopAdjFactor,GOAL,GAP,GapScore,PriorityIndex,TreeEquityScore,PCTPoverty,Status,TES,AreaSqMi,PopDens_SqMi,PriorityCategory,Shape__Area,Shape__Length,Percent Working Age (18-64)
109,Rincon Knolls,4,1,317,44.03,134,118,154,36.57,5.97,30.6,8.57,317,6.30659767141009,0.715388471047246,0.702064009251215,190.865787498376,1.2,18,17.2846115289528,99.1273599233676,0.419475142317232,58.4185365886139,23.3766233766234,01 High Priority,0 - 64,0.271068429442054,494.340120226524,High Priority,7577958.94100952,13439.3358116145,63.43
110,Palo Verde,6,1,44,43.13,5641,2387,5009,30.79,12.78,18.01,16.19,44,4.8515130190007,13.7299376294806,2.56477064351862,2199.41693977793,1,15,1.2700623705194,7.28381598375614,0.506612227818164,96.3099297574518,52.3457776003194,04 Low Priority,89 - 99,0.990263481757567,5696.46372295592,Low Priority,27616102.3814087,21075.9546460464,69.21
111,Vista Del Pueblo,1,1,234,91.36,729,241,774,39.78,10.7,29.08,25.06,234,7.02973977695167,5.39205007888086,0.245954360269734,2963.96453065731,1,15,9.60794992111914,55.1016555021281,0.721150739289633,60.2634003985576,68.8630490956072,01 High Priority,0 - 64,0.094963509415377,7676.63289286523,High Priority,2642517.51004028,7319.22217273499,60.22
112,Peter Howell,6,1,47,31.32,1855,1438,1986,38.49,21.73,16.77,15.39,47,4.19143054595715,17.1651963713643,1.2996589138524,1427.29756263624,1.2,18,0.834803628635701,4.78760425841737,0.385546350082519,98.1541566525277,27.5931520644512,04 Low Priority,89 - 99,0.501801112072381,3696.6837166603,Low Priority,13989749.6541443,15996.4281493056,61.51
113,Catalina Vista/Blenman-Elm,6,1,13,29.21,89,101,117,33.71,23.6,10.11,6.56,13,1.81,30.0068134261029,0.0848011564822789,1049.51398886404,1.2,18,0,0,0.251953387490255,,13.6752136752137,,,0.032741909569121,2718.22875242244,,910351.925262451,7036.35696504203,66.29
114,Valencia-Kolb,4,1,322,42.86,21,16,21,38.1,9.52,28.57,8.33,322,7.93972012917115,2.52631148103839,0.83881428905254,25.0353388992932,1.2,18,15.4736885189616,88.7417046424137,0.453244513149471,,23.8095238095238,,,0.323868007661301,64.8412300790193,,9027945.47683716,16285.8829857578,61.9
115,Best Mailing List,2,0,107,0,0,0,0,0,0,0,0,107,4.94444444444444,11.6993231140344,0.0161921716934104,0,1.2,18,6.3006768859656,,,,,,,0.00625183244313031,0,,174300.682159424,1846.32264267951,0
116,Coyote Corridor East,4,1,326,22.75,1275,876,1214,50.9,40.24,10.67,10.89,326,7.20475227502528,8.24002086005853,1.78608058712145,713.853568082761,1.2,18,9.75997913994147,55.9735440642647,0.381939816825234,78.6214748330356,27.841845140033,02 Upper-Moderate Priority,64 - 79,0.6896095701078,1848.87225361547,High Priority,19226795.9862671,18008.432020701,49.1
117,Century Park,4,1,131,40,10,1,1,40,10,30,16.67,131,5.88443017656501,1.2334011676609,3.3772843627485,2.96095884323516,1.2,18,16.7665988323391,96.1565537275739,0.388616906703085,,0,,,1.30397678263836,7.66884819817636,,36346298.6434937,41314.4185765449,60
118,Doolen-Fruitvale,3,1,18,53.48,1870,912,2086,35.56,11.39,24.12,13.69,18,4.34277620396601,11.9184626805614,0.64590477355719,2895.16361630423,1,15,3.0815373194386,17.6726366380643,0.494405279046813,91.2625551514649,56.2799616490892,04 Low Priority,89 - 99,0.249385227315469,7498.43934273812,Low Priority,6955088.86102295,10568.3916024069,64.44
119,Mesquite Ranch,4,1,323,34.18,1893,2460,2734,40.1,9.83,30.27,9.06,323,7.85522262671521,4.92867953306401,3.2327232772339,585.574402031639,1.2,18,13.071320466936,74.9641081854357,0.402347440288798,69.8383829580574,10.0219458668617,02 Upper-Moderate Priority,64 - 79,1.24816143547229,1516.63073878237,High Priority,34800247.2674255,31652.8367119955,59.9
120,Mortimore,5,1,147,83.44,1250,582,1384,44,10.96,33.04,10.28,147,5.40900195694716,8.47851881673392,0.464224115574045,2692.66493933494,1,15,6.52148118326608,37.4007371472729,0.54001525670185,79.803031328577,57.9479768786127,03 Low-Moderate Priority,79 - 89,0.179237933093678,6973.97017709801,Moderate Priority,5013261.20553589,9228.29532542989,56
121,Villa Caprice Condominiums,2,1,436,38.06,536,338,531,39.93,21.64,18.28,11.89,436,3.59375,13.1644419534117,0.119432504432247,4487.89048298044,0.8,12,0,0,0.377957682744126,100,36.346516007533,04 Low Priority,99 - 100,0.0461131477673995,11623.5829899024,Low Priority,1285645.07778931,5682.07447987707,60.07
122,St. Cyrils,6,1,393,39.62,2317,1246,2184,45.36,27.97,17.44,14.16,393,4.7863453815261,12.2267435506416,1.12984181446347,2050.72955376526,1,15,2.7732564493584,15.9046438362162,0.423426902852415,93.2655459194602,42.9487179487179,04 Low Priority,89 - 99,0.436234363432147,5311.36516108133,Low Priority,12161809.2817383,15789.9040386055,54.64
123,Pantano Park,2,1,443,31.72,372,168,342,42.47,31.99,10.48,9.41,443,4.91254752851711,7.90177718846738,0.240660653433269,1545.74499276488,1.2,18,10.0982228115326,57.9133737283247,0.407876664588634,76.3784862886159,50.8771929824561,02 Upper-Moderate Priority,64 - 79,0.0929195977789086,4003.46115235164,High Priority,2596616.85919189,7556.13763789195,57.53
124,West Lamar,1,1,170,94.64,373,240,482,41.29,19.57,21.72,10.31,170,7.10526315789474,8.98986720445223,0.387672743969869,962.151726686751,1.2,18,9.01013279554777,51.6731703854333,0.596100627955426,69.1975906847955,50.207468879668,02 Upper-Moderate Priority,64 - 79,0.149681283274144,2491.96153213655,High Priority,4172831.38305664,8138.78346366932,58.71
125,Barrio Santa Rosa,5,1,193,83.35,1129,441,1003,39.33,8.95,30.38,16.4,193,4.17397881996974,8.69583266097115,0.602162353433451,1874.90963784532,1.2,18,9.30416733902885,53.3594604112594,0.554794976668786,70.3964394060763,56.0319042871386,02 Upper-Moderate Priority,64 - 79,0.232496184484037,4855.99366933918,High Priority,6490620.24841309,10623.4542237423,60.67
126,El Dorado Office Condominium,2,1,460,0,0,0,0,0,0,0,0,460,6.84313725490196,5.05526119052077,0.042009020179341,0,1.2,18,12.9447388094792,,,,,,,0.0162197733716294,0,,448371.615600586,2905.28933532556,0
127,Rillito Bend,3,1,283,40.22,3406,2183,3205,32.62,18.82,13.8,15.64,283,4.59203722854188,14.0360575536979,1.74113376997189,1956.19662241976,1.2,18,3.9639424463021,22.7332357994805,0.441131864742438,89.9716453001456,31.8876755070203,04 Low Priority,89 - 99,0.672255506984429,5066.52599288992,Low Priority,15273410.0953674,16961.4499055203,67.38
128,Aviation ROW,5,0,179,0,0,0,0,0,0,0,0,179,5.83475783475784,6.63999801971201,0.317394348692467,0,1.2,18,11.360001980288,,,,,,,0.122546643155088,0,,3417021.80938721,24350.5453726572,0
129,Winterhaven Annex,3,1,287,35.02,908,715,919,36.23,19.16,17.07,11.45,287,3.75218658892128,14.3401426012092,0.320384995117892,2834.09027837238,1,15,0.6598573987908,3.78428648850262,0.353011987709375,98.664101504632,22.1980413492927,04 Low Priority,89 - 99,0.123701338195884,7340.26012363877,Low Priority,3448640.74053955,16500.5916876129,63.77
130,Rincon Heights,6,1,217,42.73,2282,919,2527,13.98,4.6,9.33,14.3,217,4.31978609625668,12.2536307918682,0.835666477175635,2730.75450832089,1,15,2.7463692081318,15.750445332307,0.554024775307808,91.2738630637707,63.6327661258409,04 Low Priority,89 - 99,0.322652630700904,7072.62170788062,Low Priority,8963659.07998657,12363.8255270561,86.02
131,Colonia Del Valle,6,1,15,39.83,2375,1757,2452,40.38,24.67,15.75,14.82,15,5.24168236032643,9.63333750310108,1.44749036234924,1640.77085538962,1.2,18,8.36666249689892,47.9828640231921,0.421720378146411,79.7646484395916,28.3442088091354,03 Low-Moderate Priority,79 - 89,0.558879153445122,4249.57700669221,Moderate Priority,15609394.9368896,18938.9762372972,59.62
132,Glenn-Lowell Addition,2,1,296,31.73,208,137,218,43.75,22.6,21.15,13.04,296,3.5,4.70901186315913,0.0218822771631223,9505.4092610863,0.5,7.5,2.79098813684087,16.0063351796507,0.360631717400007,94.2276078548824,37.1559633027523,04 Low Priority,89 - 99,0.00844879444747618,24618.896967263,Low Priority,235548.428863525,2442.65297017704,56.25
133,Pantano's Edge,4,1,341,19.4,500,387,591,69.6,64,5.6,15.83,341,6.16595744680851,4.47328904387241,0.211715847757968,2361.65598983217,1,15,10.5267109561276,60.3707560340257,0.339615894518549,79.4971316867433,34.5177664974619,03 Low-Moderate Priority,79 - 89,0.0817439458277718,6116.66093356273,Moderate Priority,2279038.95770264,8100.2041127795,30.4
134,Santa Cruz Southwest,1,1,186,84.78,3015,1194,2912,41.36,13.5,27.86,17.36,186,7.09933774834437,8.81019875785474,2.18822096837115,1377.83160091199,1.2,18,9.18980124214526,52.7035700992428,0.637491567041954,66.4019185087282,58.9972527472528,02 Upper-Moderate Priority,64 - 79,0.844876839365355,3568.56746394513,High Priority,23535010.2723694,30607.9813183548,58.64
135,Mission and 36th,1,0,187,0,0,0,0,0,0,0,0,187,6.57547169811321,6.4258637548477,0.19488094102121,0,1.2,18,11.5741362451523,,,,,,,0.0752439519967525,0,,2097647.96054077,6217.32988174574,0
136,Barrio Nopal,1,1,143,93.36,6112,2474,5975,40.51,11.13,29.38,20.24,143,4.64434845212383,6.22425529185801,2.51322713746748,2431.9329951844,1,15,8.77574470814199,50.3289531744706,0.611860177454682,69.20571777956,58.5941422594142,02 Upper-Moderate Priority,64 - 79,0.970362422809833,6298.67754184232,High Priority,27176098.9921265,20864.566796849,59.49
137,Mountain First Avenue,3,1,260,41.8,1366,603,1381,25.11,15.45,9.74,8.11,260,5.60857908847185,10.7348776671574,0.670465979568272,2037.38898262906,1,15,4.2651223328426,24.4605044143851,0.499493121934215,87.7821462859731,56.3359884141926,03 Low-Moderate Priority,79 - 89,0.25886836197415,5276.81324045465,Moderate Priority,7216849.82376099,10715.9576250826,74.89
138,Empire Vista,5,1,140,65.5,516,305,529,41.86,10.27,31.59,9.05,140,6.41313269493844,3.93670043629681,0.659857974077646,781.986458103001,1.2,18,14.0632995637032,80.6531147793638,0.494107011845633,60.1487304603257,42.34404536862,01 High Priority,0 - 64,0.254772588155987,2025.33562866691,High Priority,7102902.65975952,12323.6168123193,58.14
139,Bosque Perdido,2,1,364,33.33,24,14,19,41.67,25,16.67,9.09,364,3.95833333333333,17.2110135385482,0.0875423274785163,274.153094751677,1.2,18,0.788986461451799,4.52484250560042,0.333988388045477,,26.3157894736842,,,0.0338002816076702,710.053255726537,,942350.080932617,4518.09701134895,58.33
140,Houghton-Old Spanish Crossing,4,1,328,21.43,28,25,28,46.43,35.71,14.29,7.69,328,5.05665722379603,3.41082528213592,0.313052880211483,89.4417581498838,1.2,18,14.5891747178641,83.6690122205036,0.28168264138974,,10.7142857142857,,,0.120870392803125,231.65309014596,,3375896.10406494,10052.9015933382,53.57
141,Automall,3,1,267,44.12,68,47,86,57.35,42.65,14.71,10.34,267,6.95520581113801,3.86903046385809,0.755886374475618,89.9606108751117,1.2,18,14.1309695361419,81.0412025129354,0.434734753491008,,45.3488372093023,,,0.291849360835916,232.996912534721,,8128926.65078735,12930.8759748017,42.65
142,Palo Verde Plaza,3,0,290,0,0,0,0,0,0,0,0,290,5.03508771929825,9.36099487258646,0.0426228921073681,0,1.2,18,8.63900512741354,,,,,,,0.0164567906481172,0,,458283.859039307,6083.89377222499,0
143,Tanque Verde Professional Plaza,2,0,424,0,0,0,0,0,0,0,0,424,6.45454545454545,13.7920869469829,0.0561078759160843,0,1.2,18,4.2079130530171,,,,,,,0.0216633720050365,0,,606840.953796387,3501.2767544485,0
144,Wilmot,4,1,132,41.53,1033,2,3,37.08,9.29,27.78,10.47,132,7.43492349234923,1.39261047202809,5.00604081343291,206.350694790204,1.2,18,16.6073895279719,95.2434873279779,0.474439344135341,54.8127423389515,33.3333333333333,01 High Priority,0 - 64,1.93284316406968,534.445845996617,High Priority,53752569.6359253,37658.119568277,62.92
145,Old Farm,2,1,359,44.64,401,171,323,39.65,22.44,17.21,21.1,359,4.58704453441296,9.70548007340317,0.222594888881995,1801.4789199072,1.2,18,8.29451992659683,47.5691259116845,0.495472936934888,76.4307854771122,47.0588235294118,02 Upper-Moderate Priority,64 - 79,0.0859443670891232,4665.80898296881,High Priority,2239927.11523438,7631.43372263865,60.35
146,Old Fort Lowell,2,1,43,33.24,2220,1757,2284,43.92,29.91,14.01,9.55,43,3.43491629654937,17.6937025342708,2.64200650067387,840.270453321658,1.2,18,0.306297465729202,1.75661796495079,0.309895594042732,99.4556318322454,23.0735551663748,04 Low Priority,99 - 100,1.02008441292539,2176.29048328804,Low Priority,28460684.7839355,24027.1599268294,56.08
147,Richland Heights West,3,1,48,31.12,527,316,694,28.08,14.8,13.28,7.2,48,4.73270013568521,11.9281754981289,0.658003370631227,800.907751421464,1.2,18,6.0718245018711,34.8219531448714,0.438073895621272,84.7454113326848,54.4668587896254,03 Low-Moderate Priority,79 - 89,0.25405652176196,2074.34155338778,Moderate Priority,7082726.10620117,10637.5531779481,71.92
148,Windsor Park,2,1,433,23.66,651,461,620,44.55,29.65,14.9,6.77,433,3.15802469135802,11.7563907913352,0.371213087565668,1753.70972039028,1.2,18,6.2436092086648,35.8071395594544,0.270896307826218,90.2999780995257,25.6451612903226,04 Low Priority,89 - 99,0.143326174406843,4542.08732420419,Low Priority,3995988.29550171,9364.78177300481,55.45
149,Wilmot Vista,4,1,127,57.5,1487,734,1465,34.36,11.43,22.93,17.36,127,7.7405303030303,7.64877807073191,0.483583094867991,3074.96274328184,1,15,7.35122192926809,42.1593057407441,0.599312911277179,74.73338373909,49.8976109215017,02 Upper-Moderate Priority,64 - 79,0.186712476787477,7964.11694378924,High Priority,5209026.86288452,10653.9224622221,65.64
150,Barrio Anita,1,1,236,72.36,369,135,255,32.79,13.28,19.51,14.73,236,5.12702702702703,6.88675834539439,0.334174122495774,1104.21476457881,1.2,18,11.1132416546056,63.7345134176813,0.545959029028587,65.2035669388733,47.0588235294118,02 Upper-Moderate Priority,64 - 79,0.129025350041361,2859.90311114607,High Priority,3629589.04803467,9873.3840441428,67.21
151,Las Colinas,2,1,461,46.93,748,439,662,26.74,10.29,16.44,14.04,461,6.27777777777778,5.60355006420033,0.0475141740742459,15742.6707834839,0.5,7.5,1.89644993579967,10.8761527586412,0.508089995867078,94.4739355898123,33.6858006042296,04 Low Priority,89 - 99,0.0183453251738055,40773.3301488729,Low Priority,523526.886138916,2855.78213868773,73.26
152,El Gheko,2,1,22,33.09,1795,1224,2045,44.62,31.09,13.54,12.3,22,3.50485436893204,10.0850467673733,1.10380094015576,1626.19901351661,1.2,18,7.9149532326267,45.3923084445939,0.363051219724004,83.520267053102,40.1466992665037,03 Low-Moderate Priority,79 - 89,0.426179925650301,4211.83610950478,Moderate Priority,11881828.886322,15470.3986551926,55.38
153,Naylor,6,1,39,73.32,1057,320,1306,39.07,11.92,27.15,13.88,39,5.70113314447592,6.26892549613672,0.64527527992767,1638.06058108794,1.2,18,11.7310745038633,67.2777888403461,0.601126799203776,59.5575181368952,75.4977029096478,01 High Priority,0 - 64,0.249142178466195,4242.55742848222,High Priority,6935855.02600098,10544.5055875879,60.93
154,Julia Keen,5,1,30,76.67,5490,2268,4265,40.78,18.58,22.2,15.88,30,4.78799688230709,8.07373551282924,2.32207709226777,2364.26258985157,1,15,6.92626448717076,39.7221720369097,0.529493955916037,78.9673499905993,46.8229777256741,02 Upper-Moderate Priority,64 - 79,0.896558977743036,6123.41199663219,High Priority,24965982.7875366,19346.6924734039,59.22
155,Tanque Verde Country Estates,2,1,363,27.19,114,96,117,46.49,26.32,20.18,7.27,363,2.44338498212157,18.9989490042237,0.752633416804861,151.468161597132,1.2,18,0,0,0.2406657493112,100,17.9487179487179,04 Low Priority,99 - 100,0.290593386857338,392.300737579986,Low Priority,8101816.57763672,12161.4018126692,53.51
156,Adelanto,3,1,1,89.62,395,110,347,44.81,8.86,35.95,22.22,1,5.82113821138211,8.07541950542635,0.113406991840524,3483.03039865002,1,15,6.92458049457365,39.712514328375,0.654603060236112,74.0040665909753,68.299711815562,02 Upper-Moderate Priority,64 - 79,0.0437866843489938,9021.00731929653,High Priority,1220692.00161743,4350.44304194383,55.19
157,Westridge Estates,1,1,87,57.14,168,138,167,44.05,26.19,17.86,8.64,87,3.96703296703297,14.5703416473278,0.162615206485697,1033.11371445927,1.2,18,3.4296583526722,19.6691130356066,0.352780520064997,93.0611200740815,17.3652694610778,04 Low Priority,89 - 99,0.0627860822442139,2675.75223672253,Low Priority,1748870.91061401,5411.31334245836,55.95
158,Adobe Manor,6,1,389,42.11,19,7,20,42.11,26.32,10.53,28.57,389,5.10416666666667,9.9517496037777,0.0414511834495146,458.370507639209,1.2,18,8.0482503962223,46.1567685477539,0.580253122847171,,65,,,0.0160043914061611,1187.17416475366,,446192.8984375,2721.82906225406,57.89
159,Indian Hills North,2,1,349,26.32,19,14,17,36.84,26.32,10.53,10,349,4.66860465116279,13.0963305044435,0.163406871400425,116.27418013188,1.2,18,4.9036694955565,28.1225765599094,0.338248133977869,,17.6470588235294,,,0.0630917457764078,301.14874404228,,1751609.61758423,5472.92447605112,63.16
160,Westwood Estates,1,1,218,57.4,169,139,168,44.38,26.04,17.75,8.54,218,4.4251497005988,11.6469022962166,0.156585617121624,1079.28175720464,1.2,18,6.3530977037834,36.435056793516,0.363028786897342,86.7730255317141,17.2619047619048,03 Low-Moderate Priority,79 - 89,0.0604580447752324,2795.32691849859,Moderate Priority,1684494.35842896,5121.08185051023,55.62
161,Tanque Verde and Indian Ruins,2,1,375,29.63,27,20,26,48.15,33.33,14.81,13.33,375,5.55797101449275,6.69620788574116,0.121468411534355,222.28001221835,1.2,18,11.3037921142588,64.8273215473847,0.36651329092802,,23.0769230769231,,,0.0468992158942727,575.702588735545,,1307546.0244751,5724.33857746897,51.85
162,Glenn Heights,2,1,390,21.49,605,228,371,63.31,53.88,9.59,12.17,390,2.90974729241877,12.3586251074966,0.243297984179737,2486.66260856915,1,15,2.6413748925034,15.1483022469522,0.26693104837674,95.9564478000933,38.544474393531,04 Low Priority,89 - 99,0.0939378768729488,6440.42658977979,Low Priority,2621793.2718811,6617.61495464425,36.69
163,Miramonte at the River,3,1,272,28.31,272,209,265,52.94,38.6,14.34,9.63,272,4.39728682170543,8.37924940177548,0.459738086656422,591.641214627656,1.2,18,9.62075059822452,55.1750674688687,0.294526915716827,83.7494575539263,21.1320754716981,03 Low-Moderate Priority,79 - 89,0.177505867645234,1532.34371127169,Moderate Priority,4957779.25079346,9281.48799516762,47.06
164,Thomas Jay Park,5,1,312,62.5,16,9,16,43.75,12.5,31.25,14.29,312,6.38780207134637,2.17286652196528,2.33317917529221,6.85759592295184,1.2,18,15.8271334780347,90.7687137893911,0.516547313952786,,43.75,,,0.900845515963044,17.7610919036382,,25199762.350647,24992.9704665431,56.25
165,Carriage Park,2,1,429,39.3,7224,3348,6577,41.31,25.57,15.74,11.21,429,3.79092495636998,8.76422500684478,2.59833131350397,2780.24590723117,1,15,6.23577499315522,35.7622102823784,0.405127222632171,85.5117550731124,49.0953322183366,03 Low-Moderate Priority,79 - 89,1.00322132888364,7200.80384259641,Moderate Priority,27969843.2900085,21165.9166696071,58.69
166,North Dodge,3,1,40,55.74,2185,697,2010,31.76,11.17,20.59,16.31,40,4.78176795580111,12.9750578013127,0.662040646953078,3300.40158418681,1,15,2.0249421986873,11.6130567248828,0.556297509978143,93.5396854607128,65.3233830845771,04 Low Priority,89 - 99,0.255615322864614,8548.00086126792,Low Priority,7130244.74090576,10770.9522942742,68.24
167,Los Ranchitos,5,1,134,92.18,3658,1231,3716,40.84,5.44,35.4,23.43,134,5.02685624012638,4.88447920493542,2.26596474933319,1614.32343600069,1.2,18,13.1155207950646,75.2175973557185,0.655340453806781,50.7068656146477,66.8729817007535,01 High Priority,0 - 64,0.874893881012427,4181.07850493475,High Priority,24390645.3485718,23754.2762674221,59.16
168,Colonia Allegre,6,1,410,49.2,313,142,292,40.89,16.29,24.6,15.43,410,5.4,15.8385067048422,0.299031809952595,1046.71138515203,1.2,18,2.1614932951578,12.3961781543166,0.496812647852731,93.8414219078998,51.3698630136986,04 Low Priority,89 - 99,0.11545682731053,2710.9700421454,Low Priority,3218838.8053894,8182.17979361497,59.11
169,Saguaro Verde,2,1,121,37.98,258,163,255,39.92,21.71,18.22,11.93,121,3.50847457627119,16.2176867826949,0.223064414777008,1156.61657758328,1.2,18,1.7823132173051,10.2215779331826,0.375341174425702,96.1634209340754,36.078431372549,04 Low Priority,89 - 99,0.0861256520504611,2995.62318377384,Low Priority,2401205.58026123,7166.38381356466,60.08
170,Bear Canyon,2,1,9,27.84,2511,1980,2585,43.01,24.09,18.92,10.66,9,4.60746042073303,14.5215429880359,4.1327496447348,607.585800218763,1.2,18,3.4784570119641,19.9489736651211,0.338530851104878,93.2466569664778,23.4042553191489,04 Low Priority,89 - 99,1.59566355875428,1573.63999837179,Low Priority,44473450.2124329,34516.2552323531,56.99
171,Rosemont Regency,6,1,95,58.62,29,14,32,31.03,10.34,17.24,18.75,95,4.85365853658537,15.2571829648964,0.0373568879333933,776.295928389605,1.2,18,2.7428170351036,15.7300735968077,0.56082691456071,,56.25,,,0.0144235750695638,2010.59722434523,,402118.793060303,2707.32011243335,68.97
172,Loretta Heights,3,1,462,49.38,160,73,98,29.38,9.38,20,16,462,4.77777777777778,14.4542483449962,0.0907020045144727,1764.01834619289,1.2,18,3.5457516550038,20.3349088821398,0.46168660386035,90.6116449783952,25.5102040816327,04 Low Priority,89 - 99,0.0350202397317465,4568.78654245639,Low Priority,976672.011627197,4644.39656779458,70.62
173,Hermosa Hills,2,1,440,25,440,335,434,43.18,26.59,16.82,14.81,440,5.11111111111111,7.48176714539975,0.32450742147458,1355.90119326275,1.2,18,10.5182328546002,60.3221340664353,0.368617106870112,77.7642294601996,22.8110599078341,02 Upper-Moderate Priority,64 - 79,0.125293015910637,3511.76796888522,High Priority,3503383.15142822,7984.26094865281,56.82
174,Park Place Mall,6,1,397,39.02,41,28,42,39.02,24.39,14.63,16.67,397,7.6482982171799,4.86480586593088,0.557562881305923,73.534306846198,1.2,18,13.1351941340691,75.3304240833037,0.506405523560001,,33.3333333333333,,,0.215276232023436,190.452980408616,,6006016.13223267,13927.4244213541,60.98
175,El Presidio,1,1,213,76.52,707,231,516,26.87,11.32,15.56,25.91,213,4.14079422382672,14.1685912227833,0.490559173693699,1441.21247326106,1.2,18,3.8314087772167,21.9731543423192,0.631430008963842,86.1254909566655,55.2325581395349,03 Low-Moderate Priority,79 - 89,0.189405955880519,3732.72316972963,Moderate Priority,5275934.97848511,10120.9758112261,73.13
176,Speedway and Silverbell,1,0,85,0,0,0,0,0,0,0,0,85,6.67391304347826,5.56790932038022,0.334703160167132,0,1.2,18,12.4320906796198,,,,,,,0.1292296126281,0,,3602644.8789978,7553.17008755395,0
177,Winterhaven,3,1,286,35.08,593,467,601,36.09,19.06,17.03,11.35,286,2.3841961852861,25.5348208001659,0.331753572900375,1787.47132944391,1.2,18,0,0,0.318802138060042,100,22.2961730449251,04 Low Priority,99 - 100,0.128090770617702,4629.52949022269,Low Priority,3571013.89956665,11053.7117214282,63.91
178,Rancho Perdido Estates,2,1,365,32.1,81,54,73,41.98,23.46,18.52,8.11,365,2.04081632653061,28.5116855356506,0.125010179511983,647.947233706961,1.2,18,0,0,0.275985615590302,,26.027397260274,,,0.0482667001556223,1678.17563120823,,1345679.82489014,4720.57826742525,58.02
179,Tanque Verde Bend,2,1,360,29.88,1446,772,1051,41.98,24.34,17.63,8.76,360,4.69153225806452,12.5342601983246,0.883253545522137,1637.12900710203,1.2,18,5.4657398016754,31.3460534337493,0.343127760926798,89.2442988713858,26.546146527117,04 Low Priority,89 - 99,0.341026100510212,4240.14466293526,Low Priority,9507988.35470581,13601.6943296961,58.02
180,River Terrace Annexation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,397077.208221436,2515.72931664375,
181,Barrio Hollywood,1,1,212,93.85,2619,1073,2886,40.78,14.51,26.27,17.42,212,5.66260744985673,9.29219380675889,1.25440497549039,2087.84248402406,1,15,5.70780619324111,32.7343057691802,0.629918955063566,79.3800403151467,62.8205128205128,03 Low-Moderate Priority,79 - 89,0.484328468786306,5407.4872091724,Moderate Priority,13504708.5759888,16853.8690393087,59.22
182,College Terrace,1,1,225,74.23,291,162,307,37.8,15.46,22.34,15.82,225,7.44594594594595,6.37195782578467,0.0645790767814255,4506.10343943007,0.8,12,5.62804217421533,32.2768585995022,0.600439763570326,80.6196906537221,47.2312703583062,03 Low-Moderate Priority,79 - 89,0.0249341209450305,11670.7543306434,Moderate Priority,695108.178863525,3563.89614369683,62.2
183,Columbus Park,3,1,254,42.86,7,7,9,42.86,28.57,14.29,0,254,7.73397435897436,5.3624310902878,1.70601481930413,4.10312965678413,1.2,18,12.6375689097122,72.4765401739578,0.380956325142294,,22.2222222222222,,,0.658696004324221,10.6270570248586,,18395769.9788818,26595.4721141458,57.14
184,Creekside,3,1,300,35.74,901,796,1041,42.29,30.63,11.76,10.62,300,4.40756302521008,12.8655188149515,0.866547569097672,1039.75826847937,1.2,18,5.1344811850485,29.4462831054959,0.351426078085224,89.6518082140484,23.5350624399616,04 Low Priority,89 - 99,0.334575886951627,2692.96155263654,Low Priority,9215357.90057373,13130.9349052283,57.71
185,Rillito Park 1,3,1,75,52.55,333,201,437,43.24,24.02,19.22,20,75,6.82435597189696,6.81562935289989,0.378404826972702,880.009916004646,1.2,18,11.1843706471001,64.1424386538474,0.565685784605343,63.7155342635982,54.0045766590389,01 High Priority,0 - 64,0.146102920516088,2279.21521913268,High Priority,4070902.20703125,10032.8460141763,56.76
186,NEC Speedway & Kolb,2,0,451,0,0,0,0,0,0,0,0,451,4.975,3.4740145319089,0.110247384108532,0,1.2,18,14.5259854680911,,,,,,,0.0425667529836746,0,,1186753.81524658,5575.05350393147,0
187,Wilmot Farms,5,1,309,69.89,269,212,282,31.23,5.58,26.02,11.3,309,6.89218482601255,2.06597228829012,1.56963997566369,171.37687888349,1.2,18,15.9340277117099,91.3817529171439,0.520775466039624,52.4106250370566,24.822695035461,01 High Priority,0 - 64,0.606041382816238,443.864078637622,High Priority,16789257.4422913,18965.4977461713,68.77
188,River Forest,2,1,367,32.46,767,599,820,41.85,23.6,18.12,9.04,367,2.33333333333333,29.6555917643358,0.042800620069095,17920.3011255864,0.5,7.5,0,0,0.292017319880417,100,26.9512195121951,04 Low Priority,99 - 100,0.0165254117977765,46413.3668428885,Low Priority,460729.29876709,3341.28696831452,58.15
189,Broadway/Northeast,2,1,449,34.69,640,460,702,40.94,25.78,15.16,10.51,449,6.19563780568407,7.58689771270532,1.36269566848521,469.657323202203,1.2,18,10.4131022872947,59.7192095768231,0.421276497191056,74.8417005744574,34.4729344729345,02 Upper-Moderate Priority,64 - 79,0.526139739106724,1216.40688286839,High Priority,14668762.4129639,15938.9543809383,59.06
190,Dodge Flower,3,1,17,58.17,3103,581,2012,33.58,9.18,24.4,19.55,17,5.08968609865471,11.7733961147707,0.61001658279073,5086.74696317969,0.8,12,0.2266038852293,1.29957476067842,0.595740796159627,99.2257902974045,71.1232604373757,04 Low Priority,99 - 100,0.235528719392792,13174.6141532113,Low Priority,6564375.28381348,10743.1775184651,66.42
